question,response
List all political parties Marta Andreasen was a member of from 2010 to 2020.,"landrikas (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); landrikas (2020)"
"List all positions Mohammad Shtayyeh, also known as Dr. Mohammad Shtayyeh, held from 2019 to 2020.","Deputy Prime Minister (2019, 2020); Minister of State (2020)"
"List all sports teams John Guidetti, also known as John Alberto Guidetti, played for from 2010 to 2020.","United States national football team (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); United States national football team (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams José Luis Palomino, also known as Jose Luis Palomino, played for from 2010 to 2020.","FC Barcelona (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all educational institutions Daniel L. Swain, also known as Daniel L Swain, attended from 2010 to 2016.","University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California,"
"List all chairpersons of Ernst & Young, also known as EY, from 2010 to 2020","Ernst & Young (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Daniel Diermeier worked for from 2016 to 2020.,"Daniel Diermeier (2016, 2017, 2018, 2019, 2020); Daniel Diermeier (2020)"
List all sports teams Anna van der Breggen played for from 2012 to 2020.,"landings (2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); landings (2016, 2017, 2018, 2019, 2020)"
"List all sports teams Will Buckley, also known as William Edward ""Will"" Buckley, played for from 2010 to 2020.","United States national football team (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); United States national football team (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Dominic Grieve, also known as Dominic Charles Roberts Grieve, held from 2010 to 2020.","Dominic Grieve (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of Lidl-Trek, also known as Trek Factory Racing, from 2011 to 2020","Jeremy ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"" ""Tony"
"List all chairpersons of Linacre College, also known as Linacre College, Oxford, from 2010 to 2020","Jeremy Clarke (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Jeremy Clarke (2020)"
"List all sports teams Pepe Reina, also known as José Manuel Reina Páez, played for from 2010 to 2020.","Pepe Reina (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Pepe Reina (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Heather Cox Richardson worked for from 2010 to 2020.,"Heather Cox Richardson (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Seiji Maehara was a member of from 2010 to 2020.,"Seiji Maehara (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Myanmar, also known as Burma, from 2010 to 2020 ","Burmese President (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams David Healy, also known as David Jonathan Healy, played for from 2010 to 2013.","United States national football team (2010, 2011, 2012, 2013, 2014); United States national football team (2010, 2011, 2012, 2013, 2014); United States national football team (2012, 2013, 2014); United States national football team (2013, 2014); United States national football team (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all educational institutions Prince Joseph Wenzel of Liechtenstein, also known as Joseph Wenzel Maximilian Maria Prinz von und zu Liechtenstein, attended from 2010 to 2017.","Prince Joseph Wenzel of Liechtenstein (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Muriel Ressiguier was a member of from 2012 to 2020.,"Liberal Party (2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Liberal Party (2020)"
List all sports teams James Forrest played for from 2010 to 2020.,"The New York Giants (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); New York Giants (2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Jimmy Butler, also known as Jimmy Butler III, played for from 2010 to 2020.","United States national football team (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); United States national football team (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of Antalyaspor, also known as Antalyaspor Kulübü, from 2018 to 2020","idria (2018, 2019, 2020); idria (2019, 2020)"
"List all positions Tina Smith, also known as Christine Elizabeth Smith, held from 2015 to 2020.","Deputy Secretary of State for the Environment, Energy and Planning (2015, 2016, 2017, 2018, 2019, 2020); Secretary of State for the Environment, Energy and Planning (2020); Secretary of State for Energy and Planning (2020)"
List all coaches of FC Torpedo Kutaisi from 2014 to 2020,"igoslavia (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of FK Žalgiris Vilnius, also known as Žalgiris Vilnius, from 2014 to 2020","algiris Vilnius (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of United Nations General Assembly, also known as UNGA, from 2018 to 2020","United Nations General Assembly (2018, 2019, 2020); United Nations General Assembly (2019, 2020); United Nations Secretary General (2019, 2020); United Nations Secretary General (2020)"
"List all entities that owned The Free Lance–Star, also known as Free Lance-Star, from 2010 to 2020.","The Free Lance–Star (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Elazar Stern was a member of from 2012 to 2020.,"Liberal Party (2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Liberal Party (2020)"
List all sports teams Moussa Sissoko played for from 2010 to 2020.,"FC Barcelona (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); FC Barcelona (2020)"
List all political parties Hanne Thürmer was a member of from 2010 to 2020.,"Democrat (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Republican (2020)"
List all sports teams Todd Carney played for from 2010 to 2020.,"The New York Giants (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); the New York Giants (2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Mauro Icardi, also known as Mauro Emanuel Icardi, played for from 2012 to 2020.","ivota (2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); ivota (2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Bolzano, also known as Bozen, from 2010 to 2020 ","Maurizio del Ponte (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Maurizio del Ponte (2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Gennaro Gattuso, also known as Gennaro Ivan Gattuso, played for from 2010 to 2013."," (2010, 2011);  (2011, 2012, 2013, 2014);  (2012, 2013, 2014);  (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all coaches of KS Vllaznia Shkodër from 2016 to 2020,"KS Vllaznia Shkodr (2016, 2017, 2018, 2019, 2020)"
List all educational institutions Anneloes van Veen attended from 2010 to 2013.,"University of Amsterdam (2010, 2011, 2012, 2013, 2014); University of Amsterdam (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Federico Macheda, also known as Federico ""Kiko"" Macheda, played for from 2010 to 2020."," (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020);  (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Jens Rohde was a member of from 2010 to 2020.,"Jens Rohde (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Jens Rohde (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all educational institutions Kelsey Plum, also known as Kelsey Christine Plum, attended from 2010 to 2017.","University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, San Francisco, University of California"
"List all chairpersons of Union rationaliste, also known as Rationalist Union, from 2010 to 2020","Yuri Gupta (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Yuri Gupta (2020)"
"List all chairpersons of Democratic Convergence of Catalonia, also known as CDC, from 2010 to 2016","lvaro del Ponte (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Naz Baloch was a member of from 2011 to 2020.,"Naz Baloch (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of Brothers of Italy, also known as Fdl, from 2012 to 2020",The following are the current chairpersons of Brothers of Italy:
List all political parties Joachim Starbatty was a member of from 2010 to 2020.,"Democratic Party (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Democratic Party (2020)"
List all employers Rebecca Willett worked for from 2013 to 2020.,"Rebecca Willett (2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all positions Kevin Doran held from 2014 to 2020.,"Kevin Doran (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of Louisville Cardinals men's basketball, also known as Louisville Cardinals, from 2010 to 2020","Louisville Cardinals men's basketball (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Anerood Jugnauth, also known as Sir Anerood Jugnauth, held from 2010 to 2017.","Deputy Prime Minister (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all sports teams Jon Dahl Tomasson played for from 2010 to 2011.,"Jon Dahl Tomasson (2010, 2011); Jon Dahl Tomasson (2010, 2011); Jon Dahl Tomasson (2011, 2012); Jon Dahl Tomasson (2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Guillaume Larrivé was a member of from 2010 to 2020.,"Liberal Party (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Liberal Party (2020)"
List all positions Maxwell Silva held from 2011 to 2020.,"Deputy Prime Minister (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Minister of State for Environment (2020)"
"List all sports teams Ryan Rowland-Smith, also known as Ryan Benjamin Rowland-Smith, played for from 2010 to 2014.","United States national football team (2010, 2011, 2012, 2013, 2014); United States national football team (2010, 2011, 2012, 2013, 2014); United States national football team (2012, 2013, 2014); United States national football team (2013, 2014); United States national football team (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties John Longworth was a member of from 2010 to 2020.,"Liberal Party (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Conservative Party (2020)"
"List all positions Mike Pence, also known as Michael R. Pence, held from 2010 to 2020.","President of the United States (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Secretary of State (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Secretary of State (2020)"
"List all chairpersons of Ministry of Culture, Sports and Tourism, also known as MCST, from 2010 to 2020","  2010  2010 2010 â€ 2011 2010 2011 2011 2012 2012 2013 2014 2014 2015 2015 2016, 2017, 2018, 2019, 2020"
"List all sports teams Bradley Wiggins, also known as Wiggo, played for from 2010 to 2016.","United States national football team (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); United States national football team (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019); United States national football team (2019, 2020)"
List all political parties Marian-Jean Marinescu was a member of from 2010 to 2020.,"Democratic Party (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Democratic Party (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all heads of the government of Slagelse Municipality from 2010 to 2020 ,"lvard Slagelse (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); lvard Slagelse (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all coaches of Olympiakos Nicosia FC from 2016 to 2020,"Yuris Papanios (2016, 2017, 2018, 2019, 2020); Yuris Papanios (2020)"
"List all educational institutions Sandro Mamukelashvili, also known as Mamu, attended from 2016 to 2020.","University of Georgia (2016, 2017, 2018, 2019, 2020); University of Georgia (2019, 2020); University of Georgia (2019, 2020); University of Georgia (2020)"
"List all heads of the government of Varese, also known as Varés, from 2010 to 2020 ","Françoise de la Vega (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Françoise de la Vega (2020)"
List all political parties Craig Mackinlay was a member of from 2010 to 2020.,"Liberal Party (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Liberal Party (2020)"
"List all positions Paul Butler, also known as Paul Roger Butler, held from 2010 to 2020.","Paul Butler (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
