question,response
List all political parties Craig Mackinlay was a member of from 2010 to 2020.,"Craig Mackinlay (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Paul Butler, also known as Paul Roger Butler, held from 2010 to 2020.","Deputy Minister of Health (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Muhyiddin Yassin, also known as Tan Sri Dato' Haji Muhyiddin bin Haji Mohd Yassin, held from 2010 to 2020.","Deputy Prime Minister of Malaysia (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of Villarreal CF, also known as Villarreal Club de Fútbol, S.A.D., from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of Liberal Movement, also known as Liberals Movement of the Republic of Lithuania, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Kasper Schmeichel, also known as Kasper Peter Schmeichel, played for from 2010 to 2020.","Kasper Schmeichel (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of Roubaix Lille Métropole 2017, also known as RLM 2017, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Chris Finlayson, also known as Christopher Francis Finlayson, held from 2010 to 2017.","Deputy Minister of Health (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Rasmus Paludan was a member of from 2016 to 2020.,"landas (2016, 2017, 2018, 2019, 2020)"
List all positions Katherine Zappone held from 2016 to 2020.,"Katherine Zappone (2016, 2017, 2018, 2019, 2020)"
"List all coaches of Brentford F.C., also known as Brentford Football Club, from 2013 to 2020","2013 (2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Koby Altman worked for from 2010 to 2020.,"The New York Yankees (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Samer Hassan, also known as Samer Hassan Collado, worked for from 2011 to 2020.","Samer Hassan (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties Raphaël Schellenberger, also known as Raphael Schellenberger, was a member of from 2010 to 2020.","Democrat (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Jonathan Haidt, also known as Jonathan David Haidt, worked for from 2010 to 2020.","The New York Times (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties Wilson Lima, also known as Wilson Miranda Lima, was a member of from 2016 to 2020.","The People's Party of the Philippines (2016, 2017, 2018, 2019, 2020)"
"List all employers Heather Nauert, also known as Heather Ann Nauert, worked for from 2010 to 2020.","The New York Times (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all chairpersons of High Council of Public Finances from 2013 to 2020,"2013 (2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Joe McHugh, also known as Joseph McHugh, held from 2010 to 2020.","Deputy Minister of Health (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Salman bin Abdulaziz Al Saud, also known as Salman Al Saud, held from 2012 to 2020.","Salman bin Abdulaziz Al Saud (2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Michelle Alexander worked for from 2010 to 2020.,"The New York Times (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Pranab Mukherjee, also known as Pranab Kumar Mukherjee, held from 2010 to 2017.","Pranab Kumar Mukherjee (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Sunny Sanwar worked for from 2010 to 2013.,"The New York Times (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all positions Roseanna Cunningham held from 2011 to 2020.,"The New York Times (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of European Border and Coast Guard Agency, also known as Frontex, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Christy Clark, also known as Christina Joan Clark, held from 2011 to 2017.","Christy Clark (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Arancha González, also known as María Aránzazu, worked for from 2010 to 2020.","Arancha González (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Brian Schatz, also known as Brian Emanuel Schatz, held from 2010 to 2020.","Brian Schatz (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of Max Planck Society, also known as Max-Planck-Gesellschaft zur Förderung der Wissenschaften e. V., from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Galit Shmueli worked for from 2010 to 2020.,"The Israeli Ministry of Foreign Affairs (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Darren Bent, also known as Darren Ashley Bent, played for from 2010 to 2018.","Darren Bent (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all coaches of KF Skënderbeu Korçë from 2017 to 2020,2017; 2018; 2019; 2020
"List all coaches of Racing de Santander, also known as Real Racing Club de Santander, S.A.D., from 2018 to 2020","2018 (2018, 2019, 2020)"
"List all coaches of Brescia Calcio, also known as Brescia Calcio s.p.a, from 2013 to 2020","2013 (2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Teodor Meleșcanu, also known as Teodor Viorel Meleşcanu, held from 2012 to 2020.","Teodor Meleșcanu (2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Salvador Sánchez Cerén, also known as Salvador Sanchez Ceren, held from 2010 to 2019.","Deputy of the Ministry of Justice (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams William Gallas, also known as William Eric Gallas, played for from 2010 to 2014.","William Gallas (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Campbell Newman, also known as Campbell Kevin Thomas Newman, held from 2010 to 2015.","Campbell Newman (2010, 2011, 2012, 2013, 2014, 2015); Campbell Newman (2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties Janusz Korwin-Mikke, also known as Janusz Ryszard Korwin-Mikke, was a member of from 2011 to 2020.","ód (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Caroline Spelman, also known as Caroline Alice Spelman, held from 2010 to 2020.","Caroline Spelman (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Dwyane Wade, also known as Dwyane Tyrone Wade, Jr., played for from 2010 to 2020.","2010–2011; 2011–2012; 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020"
"List all political parties Irene Rigau Oliver, also known as Irene Rigau, was a member of from 2010 to 2020.","Irene Rigau Oliver (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Ed H. Chi, also known as Ed Huai-Hsin Chi, worked for from 2010 to 2020.","The New York Yankees (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of FC Ural Yekaterinburg, also known as Football Club Ural Sverdlovsk Oblast, from 2012 to 2020","2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020"
"List all chairpersons of United States Cyber Command, also known as US Cyber Command, from 2010 to 2020","Theodore ""Tony"" McKinley (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Ravi Karunanayake, also known as Ravindra Sandresh Karunanayake, held from 2015 to 2017.","Deputy Minister of Health (2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams James Rodríguez, also known as James David Rodríguez Rubio, played for from 2010 to 2020.","James Rodrguez (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Marion Koopmans, also known as Marion P Koopmans, worked for from 2010 to 2020.","Marion Koopmans (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Campania, also known as Campania (Roman province), from 2010 to 2020 ","Gregorio Alessandro Giusto (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Budapest District IV, also known as Neu-Pest, from 2010 to 2020 ","lvaro avári (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Emanuela Del Gado worked for from 2010 to 2020.,"Universidad del Estado de México (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Pete Hoekstra, also known as Peter Hoekstra, held from 2010 to 2020.","Pete Hoekstra (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of St. Mirren F.C., also known as St. Mirren Football Club, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of FC Ararat-Armenia, also known as Ararat-Moscow Yerevan, from 2018 to 2020","2018 (2018, 2019, 2020); 2019 (2020); 2020 (2020)"
"List all sports teams Jaromír Jágr, also known as Jaromir Jagr, played for from 2010 to 2018.","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of Christian Social Union of Bavaria, also known as CSU, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions James F. Amos, also known as Blue Falcon, held from 2010 to 2014.","The New York Times (2010, 2011, 2012, 2013, 2014); New York Times (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Garik Papoyan worked for from 2010 to 2010.,"The New York Yankees (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Wellington City Council, also known as WCC, from 2016 to 2020 ","The Wellington City Council (2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of FC Girondins de Bordeaux, also known as Football Club des Girondins de Bordeaux, from 2010 to 2020","2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Gladys Berejiklian, also known as Gladys, held from 2011 to 2020.","Gladys Berejiklian (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Vincent Chauvet worked for from 2013 to 2020.,"Vincent Chauvet (2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties Steven Fletcher, also known as Steven John Fletcher, was a member of from 2010 to 2020.","Democrat (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Amy Coney Barrett, also known as Amy Vivian Coney, held from 2017 to 2020.","Amy Coney Barrett (2017, 2018, 2019, 2020)"
List all political parties Zaharije Trnavčević was a member of from 2010 to 2020.,"eljko eljko (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Tartu City, also known as Tartu linn, from 2014 to 2020 ","2014, 2015, 2016, 2017, 2018, 2019, 2020"
"List all entities that owned Dothan Eagle, also known as The Dothan Eagle, from 2010 to 2020.","The Dothan Eagle (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Michael Boulding, also known as Michael Thomas Boulding, played for from 2010 to 2011.","The New York Giants (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all entities that owned Østfold Line from 2010 to 2020.,"2010; 2010; 2011; 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020"
List all political parties Makis Voridis was a member of from 2010 to 2020.," 2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Troy Hunt, also known as Troy A. Hunt, worked for from 2010 to 2020.","Troy Hunt (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Horațiu Năstase, also known as Horatiu Nastase, worked for from 2010 to 2020.","iauliai, 2010; iauliai, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020"
List all political parties Selçuk Öztürk was a member of from 2010 to 2020.,"AKP (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all positions Stephen Donnelly held from 2011 to 2020.,"Stephen Donnelly (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Niall Ferguson, also known as Niall Campbell Ferguson, worked for from 2010 to 2020.","Niall Ferguson (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of FK Bodø/Glimt, also known as Bodø/Glimt, from 2013 to 2020","2013 (2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of Indian National Congress, also known as INC, from 2010 to 2020","The President of India (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Jan Stuart worked for from 2010 to 2020.,"Jan Stuart (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of Diósgyőri VTK, also known as Diósgyőr, from 2018 to 2020","2018 (2018, 2019, 2020)"
List all positions Anne-Marie Slaughter held from 2010 to 2020.,"Deputy Prime Minister of France (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all chairpersons of Russian Football Union from 2010 to 2020,"2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of Democratic National Committee, also known as DNC, from 2016 to 2020","2016 (2016, 2017, 2018, 2019, 2020)"
List all heads of the government of Bourges from 2010 to 2020 ,"2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all educational institutions Brandon Clarke attended from 2010 to 2020.,"Brandon Clarke (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Alagoas, also known as State of Alagoas, from 2010 to 2020 ","The President of Alagoas (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all educational institutions Alexandra Mitroshina, also known as Alexandra Alexandrovna Mitroshina, attended from 2011 to 2017.","Alexandra Mitroshina (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Alexandru Darie worked for from 2010 to 2019.,"Alexandru Darie (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Marc Bernhard was a member of from 2010 to 2020.,"Democrat Party (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all entities that owned Turner Field from 2010 to 2020.,"2010; 2010; 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020"
"List all coaches of Kristiansund BK, also known as Kristiansund Ballklubb, from 2012 to 2020","2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020"
List all employers Giuseppe Veltri worked for from 2010 to 2020.,"Giuseppe Veltri (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Rainer Woelki, also known as Rainer Maria Woelki, held from 2010 to 2020.","Chancellor of the Federal Republic of Germany (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all sports teams Matteo Darmian played for from 2010 to 2020.,"2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties Moon Jae-in, also known as President Moon, was a member of from 2010 to 2020.","Moon Jae-in (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of Flemish Interest, also known as VB, from 2012 to 2020","2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020"
"List all positions Steve Knight, also known as Stephen Knight, held from 2010 to 2019.","Steve Knight (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Mindy Grossman worked for from 2010 to 2020.,"Mindy Grossman (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Douglas Costa, also known as Douglas Costa de Souza, played for from 2010 to 2020.","Douglas Costa (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all chairpersons of Skënder Gjinushi from 2010 to 2020,"2010 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Phil Goff, also known as Philip Bruce Goff, held from 2010 to 2020.","Deputy Prime Minister of Canada (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of SK Sigma Olomouc, also known as Sportovní Klub Sigma Olomouc, from 2013 to 2020","2013 (2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties Poul Michelsen, also known as Poul Johan Sundberg Michelsen, was a member of from 2010 to 2020.","rebro (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Jerusalem, also known as Yerushalayim, from 2010 to 2020 ","Theodore Herzl (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Erik Angner worked for from 2012 to 2020.,"The New York Yankees (2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
